"","rules","support","confidence","lift"
"528","{famsize=GT3,higher=yes} => {internet=yes}",0.562025316455696,0.831460674157303,0.998258256207097
"529","{higher=yes,internet=yes} => {famsize=GT3}",0.562025316455696,0.70926517571885,0.997009766579878
"530","{famsize=GT3,internet=yes} => {failures=Less}",0.569620253164557,0.961538461538462,1.00213111426832
"531","{famsize=GT3,failures=Less} => {internet=yes}",0.569620253164557,0.836431226765799,1.00422594094982
"532","{failures=Less,internet=yes} => {famsize=GT3}",0.569620253164557,0.709779179810726,0.997732299022194
"533","{famsize=GT3,schoolsup=no} => {school=GP}",0.541772151898734,0.880658436213992,0.99673376018489
"534","{school=GP,famsize=GT3} => {schoolsup=no}",0.541772151898734,0.849206349206349,0.975106127722407
"535","{school=GP,schoolsup=no} => {famsize=GT3}",0.541772151898734,0.718120805369127,1.00945807160429
"536","{famsize=GT3,schoolsup=no} => {Pstatus=T}",0.572151898734177,0.930041152263374,1.03775778289275
"537","{famsize=GT3,Pstatus=T} => {schoolsup=no}",0.572151898734177,0.869230769230769,0.998099284436494
"538","{Pstatus=T,schoolsup=no} => {famsize=GT3}",0.572151898734177,0.729032258064516,1.02479623464585
"539","{famsize=GT3,schoolsup=no} => {higher=yes}",0.582278481012658,0.946502057613169,0.996982167352538
"540","{famsize=GT3,higher=yes} => {schoolsup=no}",0.582278481012658,0.861423220973783,0.989134221757687
"541","{schoolsup=no,higher=yes} => {famsize=GT3}",0.582278481012658,0.707692307692308,0.994798795510539
"542","{famsize=GT3,schoolsup=no} => {failures=Less}",0.587341772151899,0.954732510288066,0.995037840537694
"543","{famsize=GT3,failures=Less} => {schoolsup=no}",0.587341772151899,0.862453531598513,0.990317281922711
"544","{failures=Less,schoolsup=no} => {famsize=GT3}",0.587341772151899,0.703030303030303,0.988245443761458
"545","{school=GP,famsize=GT3} => {Pstatus=T}",0.584810126582278,0.916666666666667,1.02283427495292
"546","{famsize=GT3,Pstatus=T} => {school=GP}",0.584810126582278,0.888461538461538,1.00556535155389
"547","{school=GP,Pstatus=T} => {famsize=GT3}",0.584810126582278,0.742765273311897,1.04410065109679
"548","{school=GP,famsize=GT3} => {higher=yes}",0.60253164556962,0.944444444444444,0.994814814814815
"549","{famsize=GT3,higher=yes} => {school=GP}",0.60253164556962,0.891385767790262,1.00887500939012
"550","{school=GP,higher=yes} => {famsize=GT3}",0.60253164556962,0.716867469879518,1.007696265489
"551","{school=GP,famsize=GT3} => {failures=Less}",0.612658227848101,0.96031746031746,1.00085856682163
"552","{famsize=GT3,failures=Less} => {school=GP}",0.612658227848101,0.899628252788104,1.01820389642207
"553","{school=GP,failures=Less} => {famsize=GT3}",0.612658227848101,0.722388059701493,1.01545652520317
"554","{famsize=GT3,Pstatus=T} => {higher=yes}",0.625316455696203,0.95,1.00066666666667
"555","{famsize=GT3,higher=yes} => {Pstatus=T}",0.625316455696203,0.925093632958802,1.03223724581561
"556","{Pstatus=T,higher=yes} => {famsize=GT3}",0.625316455696203,0.737313432835821,1.03643703192224
"557","{famsize=GT3,Pstatus=T} => {failures=Less}",0.630379746835443,0.957692307692308,0.998122589811244
"558","{famsize=GT3,failures=Less} => {Pstatus=T}",0.630379746835443,0.925650557620818,1.03285867305148
"559","{Pstatus=T,failures=Less} => {famsize=GT3}",0.630379746835443,0.732352941176471,1.02946409880678
"560","{famsize=GT3,higher=yes} => {failures=Less}",0.655696202531646,0.970037453183521,1.01098890239443
"561","{famsize=GT3,failures=Less} => {higher=yes}",0.655696202531646,0.962825278810409,1.01417596034696
"562","{failures=Less,higher=yes} => {famsize=GT3}",0.655696202531646,0.70958904109589,0.997465022181056
"563","{age=15-30,address=U} => {internet=yes}",0.526582278481013,0.866666666666667,1.04052684903749
"564","{address=U,internet=yes} => {age=15-30}",0.526582278481013,0.773234200743494,0.975806738957445
"565","{age=15-30,internet=yes} => {address=U}",0.526582278481013,0.8125,1.0453990228013
"566","{age=15-30,address=U} => {schoolsup=no}",0.541772151898734,0.891666666666667,1.02386143410853
"567","{address=U,schoolsup=no} => {age=15-30}",0.541772151898734,0.804511278195489,1.01527781114127
"568","{age=15-30,schoolsup=no} => {address=U}",0.541772151898734,0.750877192982456,0.966112349277102
"569","{age=15-30,address=U} => {school=GP}",0.554430379746835,0.9125,1.03277220630373
"570","{school=GP,address=U} => {age=15-30}",0.554430379746835,0.765734265734266,0.966341964744521
"571","{school=GP,age=15-30} => {address=U}",0.554430379746835,0.820224719101124,1.05533799363174
"572","{age=15-30,address=U} => {Pstatus=T}",0.551898734177215,0.908333333333333,1.01353578154426
"573","{address=U,Pstatus=T} => {age=15-30}",0.551898734177215,0.798534798534799,1.00773560837459
"574","{age=15-30,Pstatus=T} => {address=U}",0.551898734177215,0.767605633802817,0.987635913199064
"575","{age=15-30,address=U} => {higher=yes}",0.572151898734177,0.941666666666667,0.991888888888889
"576","{address=U,higher=yes} => {age=15-30}",0.572151898734177,0.771331058020478,0.973405009322967
"577","{age=15-30,higher=yes} => {address=U}",0.572151898734177,0.771331058020478,0.992429211459573
"578","{age=15-30,address=U} => {failures=Less}",0.584810126582278,0.9625,1.00313324538259
"579","{address=U,failures=Less} => {age=15-30}",0.584810126582278,0.783050847457627,0.988195158932149
"580","{age=15-30,failures=Less} => {address=U}",0.584810126582278,0.77,0.99071661237785
"581","{address=U,nursery=yes} => {internet=yes}",0.546835443037975,0.870967741935484,1.04569075399549
"582","{address=U,internet=yes} => {nursery=yes}",0.546835443037975,0.802973977695167,1.01011057703691
"583","{nursery=yes,internet=yes} => {address=U}",0.546835443037975,0.824427480916031,1.06074545590173
"584","{address=U,nursery=yes} => {schoolsup=no}",0.539240506329114,0.858870967741935,0.986203582145536
"585","{address=U,schoolsup=no} => {nursery=yes}",0.539240506329114,0.800751879699248,1.00731526267899
"586","{schoolsup=no,nursery=yes} => {address=U}",0.539240506329114,0.785977859778598,1.01127444499201
"587","{address=U,nursery=yes} => {school=GP}",0.584810126582278,0.931451612903226,1.0542217395323
"588","{school=GP,address=U} => {nursery=yes}",0.584810126582278,0.807692307692308,1.01604605585497
"589","{school=GP,nursery=yes} => {address=U}",0.584810126582278,0.819148936170213,1.05395384295516
"590","{address=U,nursery=yes} => {Pstatus=T}",0.549367088607595,0.875,0.976341807909605
"591","{address=U,Pstatus=T} => {nursery=yes}",0.549367088607595,0.794871794871795,0.999918340682672
"592","{Pstatus=T,nursery=yes} => {address=U}",0.549367088607595,0.783393501805054,1.00794929385341
"593","{address=U,nursery=yes} => {higher=yes}",0.60253164556962,0.959677419354839,1.01086021505376
"594","{address=U,higher=yes} => {nursery=yes}",0.60253164556962,0.812286689419795,1.02182561248669
"595","{nursery=yes,higher=yes} => {address=U}",0.60253164556962,0.793333333333333,1.02073832790445
"596","{address=U,nursery=yes} => {failures=Less}",0.605063291139241,0.963709677419355,1.00439399097796
"597","{address=U,failures=Less} => {nursery=yes}",0.605063291139241,0.810169491525424,1.01916225844759
"598","{failures=Less,nursery=yes} => {address=U}",0.605063291139241,0.788778877887789,1.01487836080025
"599","{address=U,internet=yes} => {schoolsup=no}",0.594936708860759,0.87360594795539,1.00312310884413
"600","{address=U,schoolsup=no} => {internet=yes}",0.594936708860759,0.883458646616541,1.06068743286788
"601","{schoolsup=no,internet=yes} => {address=U}",0.594936708860759,0.818815331010453,1.05352461156068
"602","{address=U,internet=yes} => {school=GP}",0.643037974683544,0.944237918215613,1.06869334583142
"603","{school=GP,address=U} => {internet=yes}",0.643037974683544,0.888111888111888,1.06627415138053
"604","{school=GP,internet=yes} => {address=U}",0.643037974683544,0.855218855218855,1.10036302218713
"605","{address=U,internet=yes} => {Pstatus=T}",0.615189873417721,0.903345724907063,1.00797051225506
"606","{address=U,Pstatus=T} => {internet=yes}",0.615189873417721,0.89010989010989,1.06867296836902
"607","{Pstatus=T,internet=yes} => {address=U}",0.615189873417721,0.815436241610738,1.04917692324509
"608","{address=U,internet=yes} => {higher=yes}",0.650632911392405,0.955390334572491,1.00634448574969
"609","{address=U,higher=yes} => {internet=yes}",0.650632911392405,0.877133105802048,1.05309293857693
"610","{higher=yes,internet=yes} => {address=U}",0.650632911392405,0.821086261980831,1.0564464934281
"611","{address=U,internet=yes} => {failures=Less}",0.653164556962025,0.95910780669145,0.99959784602407
"612","{address=U,failures=Less} => {internet=yes}",0.653164556962025,0.874576271186441,1.05002318273144
"613","{failures=Less,internet=yes} => {address=U}",0.653164556962025,0.813880126182965,1.04717475518655
"614","{address=U,schoolsup=no} => {school=GP}",0.620253164556962,0.921052631578947,1.04245211883577
"615","{school=GP,address=U} => {schoolsup=no}",0.620253164556962,0.856643356643357,0.983645714750366
"616","{school=GP,schoolsup=no} => {address=U}",0.620253164556962,0.822147651006711,1.05781212425945
"617","{address=U,schoolsup=no} => {Pstatus=T}",0.605063291139241,0.898496240601504,1.00255936451298
"618","{address=U,Pstatus=T} => {schoolsup=no}",0.605063291139241,0.875457875457875,1.00524959536587
"619","{Pstatus=T,schoolsup=no} => {address=U}",0.605063291139241,0.770967741935484,0.991961752653147
"620","{address=U,schoolsup=no} => {higher=yes}",0.640506329113924,0.951127819548872,1.00185463659148
"621","{address=U,higher=yes} => {schoolsup=no}",0.640506329113924,0.863481228668942,0.991497341058814
"622","{schoolsup=no,higher=yes} => {address=U}",0.640506329113924,0.778461538461538,1.00160360811827
"623","{address=U,schoolsup=no} => {failures=Less}",0.648101265822785,0.962406015037594,1.00303529271728
"624","{address=U,failures=Less} => {schoolsup=no}",0.648101265822785,0.867796610169492,0.996452502956248
"625","{failures=Less,schoolsup=no} => {address=U}",0.648101265822785,0.775757575757576,0.998124568157141
"626","{school=GP,address=U} => {Pstatus=T}",0.643037974683544,0.888111888111888,0.990972304531627
"627","{address=U,Pstatus=T} => {school=GP}",0.643037974683544,0.93040293040293,1.05303483526979
"628","{school=GP,Pstatus=T} => {address=U}",0.643037974683544,0.816720257234727,1.05082899546488
"629","{school=GP,address=U} => {higher=yes}",0.691139240506329,0.954545454545455,1.00545454545455
"630","{address=U,higher=yes} => {school=GP}",0.691139240506329,0.931740614334471,1.05454883284274
"631","{school=GP,higher=yes} => {address=U}",0.691139240506329,0.822289156626506,1.05799419175072
"632","{school=GP,address=U} => {failures=Less}",0.693670886075949,0.958041958041958,0.998487001125524
"633","{address=U,failures=Less} => {school=GP}",0.693670886075949,0.928813559322034,1.0512359768831
"634","{school=GP,failures=Less} => {address=U}",0.693670886075949,0.817910447761194,1.05236034809665
"635","{address=U,Pstatus=T} => {higher=yes}",0.655696202531646,0.948717948717949,0.999316239316239
"636","{address=U,higher=yes} => {Pstatus=T}",0.655696202531646,0.883959044368601,0.986338481710727
"637","{Pstatus=T,higher=yes} => {address=U}",0.655696202531646,0.773134328358209,0.994749380135155
"638","{address=U,Pstatus=T} => {failures=Less}",0.665822784810127,0.963369963369963,1.00403993543835
"639","{address=U,failures=Less} => {Pstatus=T}",0.665822784810127,0.891525423728814,0.994781193143733
"640","{Pstatus=T,failures=Less} => {address=U}",0.665822784810127,0.773529411764706,0.995257712205403
"641","{address=U,higher=yes} => {failures=Less}",0.724050632911392,0.976109215017065,1.01731699190433
"642","{address=U,failures=Less} => {higher=yes}",0.724050632911392,0.969491525423729,1.02119774011299
"643","{failures=Less,higher=yes} => {address=U}",0.724050632911392,0.783561643835616,1.00816563294811
"644","{age=15-30,nursery=yes} => {internet=yes}",0.513924050632911,0.82520325203252,0.99074554575333
"645","{age=15-30,internet=yes} => {nursery=yes}",0.513924050632911,0.79296875,0.997524382961783
"646","{nursery=yes,internet=yes} => {age=15-30}",0.513924050632911,0.774809160305344,0.977794307733581
"647","{age=15-30,nursery=yes} => {schoolsup=no}",0.562025316455696,0.902439024390244,1.03623085649461
"648","{age=15-30,schoolsup=no} => {nursery=yes}",0.562025316455696,0.778947368421053,0.979886020784445
"649","{schoolsup=no,nursery=yes} => {age=15-30}",0.562025316455696,0.819188191881919,1.03379979486696
"650","{age=15-30,nursery=yes} => {school=GP}",0.541772151898734,0.869918699186992,0.984578470426538
"651","{school=GP,age=15-30} => {nursery=yes}",0.541772151898734,0.801498127340824,1.00825401369307
"652","{school=GP,nursery=yes} => {age=15-30}",0.541772151898734,0.75886524822695,0.957673396324746
"653","{age=15-30,nursery=yes} => {Pstatus=T}",0.556962025316456,0.894308943089431,0.997887097515043
"654","{age=15-30,Pstatus=T} => {nursery=yes}",0.556962025316456,0.774647887323944,0.974477437875662
"655","{Pstatus=T,nursery=yes} => {age=15-30}",0.556962025316456,0.794223826714801,1.00229524457619
"656","{age=15-30,nursery=yes} => {higher=yes}",0.587341772151899,0.943089430894309,0.993387533875339
"657","{age=15-30,higher=yes} => {nursery=yes}",0.587341772151899,0.791808873720137,0.996065302928197
"658","{nursery=yes,higher=yes} => {age=15-30}",0.587341772151899,0.773333333333333,0.975931842385516
"659","{age=15-30,nursery=yes} => {failures=Less}",0.60253164556962,0.967479674796748,1.00832314391746
"660","{age=15-30,failures=Less} => {nursery=yes}",0.60253164556962,0.793333333333333,0.997983014861996
"661","{failures=Less,nursery=yes} => {age=15-30}",0.60253164556962,0.785478547854785,0.991258870295975
"662","{age=15-30,internet=yes} => {schoolsup=no}",0.592405063291139,0.9140625,1.04957757994186
"663","{age=15-30,schoolsup=no} => {internet=yes}",0.592405063291139,0.821052631578947,0.985762278035514
"664","{schoolsup=no,internet=yes} => {age=15-30}",0.592405063291139,0.815331010452962,1.02893210584319
"665","{age=15-30,internet=yes} => {school=GP}",0.567088607594937,0.875,0.990329512893983
"666","{school=GP,age=15-30} => {internet=yes}",0.567088607594937,0.838951310861423,1.00725157383058
"667","{school=GP,internet=yes} => {age=15-30}",0.567088607594937,0.754208754208754,0.951796990135648
"668","{age=15-30,internet=yes} => {Pstatus=T}",0.594936708860759,0.91796875,1.02428716454802
"669","{age=15-30,Pstatus=T} => {internet=yes}",0.594936708860759,0.827464788732394,0.993460764587525
"670","{Pstatus=T,internet=yes} => {age=15-30}",0.594936708860759,0.788590604026846,0.995186225529086
"671","{age=15-30,internet=yes} => {higher=yes}",0.607594936708861,0.9375,0.9875
"672","{age=15-30,higher=yes} => {internet=yes}",0.607594936708861,0.819112627986348,0.983433094390904
"673","{higher=yes,internet=yes} => {age=15-30}",0.607594936708861,0.766773162939297,0.967653033102308
"674","{age=15-30,internet=yes} => {failures=Less}",0.625316455696203,0.96484375,1.00557593997361
"675","{age=15-30,failures=Less} => {internet=yes}",0.625316455696203,0.823333333333333,0.988500506585613
"676","{failures=Less,internet=yes} => {age=15-30}",0.625316455696203,0.779179810725552,0.983309984781447
"677","{age=15-30,schoolsup=no} => {school=GP}",0.605063291139241,0.83859649122807,0.949127833911426
"678","{school=GP,age=15-30} => {schoolsup=no}",0.605063291139241,0.895131086142322,1.02783947391342
"679","{school=GP,schoolsup=no} => {age=15-30}",0.605063291139241,0.802013422818792,1.01212556553809
"680","{age=15-30,schoolsup=no} => {Pstatus=T}",0.658227848101266,0.912280701754386,1.01794033105362
"681","{age=15-30,Pstatus=T} => {schoolsup=no}",0.658227848101266,0.915492957746479,1.05122011136587
"682","{Pstatus=T,schoolsup=no} => {age=15-30}",0.658227848101266,0.838709677419355,1.05843553540142
"683","{age=15-30,schoolsup=no} => {higher=yes}",0.673417721518987,0.933333333333333,0.983111111111111
"684","{age=15-30,higher=yes} => {schoolsup=no}",0.673417721518987,0.907849829351536,1.04244384474958
"685","{schoolsup=no,higher=yes} => {age=15-30}",0.673417721518987,0.818461538461538,1.0328827721799
"686","{age=15-30,schoolsup=no} => {failures=Less}",0.691139240506329,0.957894736842105,0.998333564782669
"687","{age=15-30,failures=Less} => {schoolsup=no}",0.691139240506329,0.91,1.04491279069767
"688","{failures=Less,schoolsup=no} => {age=15-30}",0.691139240506329,0.827272727272727,1.04400232355504
"689","{school=GP,age=15-30} => {Pstatus=T}",0.610126582278481,0.902621722846442,1.00716265684843
"690","{age=15-30,Pstatus=T} => {school=GP}",0.610126582278481,0.848591549295775,0.960440292182897
"691","{school=GP,Pstatus=T} => {age=15-30}",0.610126582278481,0.77491961414791,0.977933698365573
"692","{school=GP,age=15-30} => {higher=yes}",0.632911392405063,0.936329588014981,0.986267166042447
"693","{age=15-30,higher=yes} => {school=GP}",0.632911392405063,0.853242320819113,0.965704059379798
"694","{school=GP,higher=yes} => {age=15-30}",0.632911392405063,0.753012048192771,0.950286770083529
"695","{school=GP,age=15-30} => {failures=Less}",0.648101265822785,0.958801498127341,0.999278606227704
"696","{age=15-30,failures=Less} => {school=GP}",0.648101265822785,0.853333333333333,0.965807067812798
"697","{school=GP,failures=Less} => {age=15-30}",0.648101265822785,0.764179104477612,0.964379381050022
"698","{age=15-30,Pstatus=T} => {higher=yes}",0.670886075949367,0.933098591549296,0.982863849765258
"699","{age=15-30,higher=yes} => {Pstatus=T}",0.670886075949367,0.904436860068259,1.00918802182758
"700","{Pstatus=T,higher=yes} => {age=15-30}",0.670886075949367,0.791044776119403,0.998283343665061
"701","{age=15-30,Pstatus=T} => {failures=Less}",0.688607594936709,0.957746478873239,0.998179047902189
"702","{age=15-30,failures=Less} => {Pstatus=T}",0.688607594936709,0.906666666666667,1.01167608286252
"703","{Pstatus=T,failures=Less} => {age=15-30}",0.688607594936709,0.8,1.00958466453674
"704","{age=15-30,higher=yes} => {failures=Less}",0.724050632911392,0.976109215017065,1.01731699190433
"705","{age=15-30,failures=Less} => {higher=yes}",0.724050632911392,0.953333333333333,1.00417777777778
"706","{failures=Less,higher=yes} => {age=15-30}",0.724050632911392,0.783561643835616,0.988839774169548
"707","{nursery=yes,internet=yes} => {schoolsup=no}",0.577215189873418,0.870229007633588,0.999245517486242
"708","{schoolsup=no,nursery=yes} => {internet=yes}",0.577215189873418,0.841328413284133,1.0101055417849
"709","{schoolsup=no,internet=yes} => {nursery=yes}",0.577215189873418,0.794425087108014,0.99935639938747
"710","{nursery=yes,internet=yes} => {school=GP}",0.610126582278481,0.919847328244275,1.04108795030512
"711","{school=GP,nursery=yes} => {internet=yes}",0.610126582278481,0.854609929078014,1.02605143460734
"712","{school=GP,internet=yes} => {nursery=yes}",0.610126582278481,0.811447811447811,1.02077033605696
"713","{nursery=yes,internet=yes} => {Pstatus=T}",0.594936708860759,0.896946564885496,1.00083020658127
"714","{Pstatus=T,nursery=yes} => {internet=yes}",0.594936708860759,0.848375451263538,1.01856627127385
"715","{Pstatus=T,internet=yes} => {nursery=yes}",0.594936708860759,0.788590604026846,0.992016842645236
"716","{nursery=yes,internet=yes} => {higher=yes}",0.630379746835443,0.950381679389313,1.00106870229008
"717","{nursery=yes,higher=yes} => {internet=yes}",0.630379746835443,0.83,0.996504559270517
"718","{higher=yes,internet=yes} => {nursery=yes}",0.630379746835443,0.795527156549521,1.00074276062758
"719","{nursery=yes,internet=yes} => {failures=Less}",0.637974683544304,0.961832061068702,1.00243710850168
"720","{failures=Less,nursery=yes} => {internet=yes}",0.637974683544304,0.831683168316832,0.998525384453339
"721","{failures=Less,internet=yes} => {nursery=yes}",0.637974683544304,0.794952681388013,1.00002009282887
"722","{schoolsup=no,nursery=yes} => {school=GP}",0.605063291139241,0.881918819188192,0.998160268135633
"723","{school=GP,nursery=yes} => {schoolsup=no}",0.605063291139241,0.847517730496454,0.973167161471219
"724","{school=GP,schoolsup=no} => {nursery=yes}",0.605063291139241,0.802013422818792,1.00890223571154
"725","{schoolsup=no,nursery=yes} => {Pstatus=T}",0.610126582278481,0.88929889298893,0.992296787374653
"726","{Pstatus=T,nursery=yes} => {schoolsup=no}",0.610126582278481,0.870036101083033,0.999024011418017
"727","{Pstatus=T,schoolsup=no} => {nursery=yes}",0.610126582278481,0.77741935483871,0.977963838093281
"728","{schoolsup=no,nursery=yes} => {higher=yes}",0.653164556962025,0.952029520295203,1.00280442804428
"729","{nursery=yes,higher=yes} => {schoolsup=no}",0.653164556962025,0.86,0.9875
"730","{schoolsup=no,higher=yes} => {nursery=yes}",0.653164556962025,0.793846153846154,0.998628123468888
"731","{schoolsup=no,nursery=yes} => {failures=Less}",0.663291139240506,0.966789667896679,1.00760400743849
"732","{failures=Less,nursery=yes} => {schoolsup=no}",0.663291139240506,0.864686468646865,0.992881264870673
"733","{failures=Less,schoolsup=no} => {nursery=yes}",0.663291139240506,0.793939393939394,0.998745415942868
"734","{school=GP,nursery=yes} => {Pstatus=T}",0.627848101265823,0.879432624113475,0.981287815041872
"735","{Pstatus=T,nursery=yes} => {school=GP}",0.627848101265823,0.895306859205776,1.0133129208776
"736","{school=GP,Pstatus=T} => {nursery=yes}",0.627848101265823,0.797427652733119,1.00313351219612
"737","{school=GP,nursery=yes} => {higher=yes}",0.683544303797468,0.957446808510638,1.00851063829787
"738","{nursery=yes,higher=yes} => {school=GP}",0.683544303797468,0.9,1.01862464183381
"739","{school=GP,higher=yes} => {nursery=yes}",0.683544303797468,0.813253012048193,1.02304120942368
"740","{school=GP,nursery=yes} => {failures=Less}",0.688607594936709,0.964539007092199,1.00525833192986
"741","{failures=Less,nursery=yes} => {school=GP}",0.688607594936709,0.897689768976898,1.01600991044663
"742","{school=GP,failures=Less} => {nursery=yes}",0.688607594936709,0.811940298507463,1.02138986595684
"743","{Pstatus=T,nursery=yes} => {higher=yes}",0.665822784810127,0.949458483754513,1.00009626955475
"744","{nursery=yes,higher=yes} => {Pstatus=T}",0.665822784810127,0.876666666666667,0.978201506591337
"745","{Pstatus=T,higher=yes} => {nursery=yes}",0.665822784810127,0.785074626865672,0.987593877745033
"746","{Pstatus=T,nursery=yes} => {failures=Less}",0.678481012658228,0.967509025270758,1.00835373346161
"747","{failures=Less,nursery=yes} => {Pstatus=T}",0.678481012658228,0.884488448844885,0.986929201394716
"748","{Pstatus=T,failures=Less} => {nursery=yes}",0.678481012658228,0.788235294117647,0.991569876358186
"749","{nursery=yes,higher=yes} => {failures=Less}",0.741772151898734,0.976666666666667,1.01789797713281
"750","{failures=Less,nursery=yes} => {higher=yes}",0.741772151898734,0.966996699669967,1.0185698569857
"751","{failures=Less,higher=yes} => {nursery=yes}",0.741772151898734,0.802739726027397,1.00981589739115
"752","{schoolsup=no,internet=yes} => {school=GP}",0.645569620253165,0.888501742160279,1.00561085430748
"753","{school=GP,internet=yes} => {schoolsup=no}",0.645569620253165,0.858585858585859,0.98587620389946
"754","{school=GP,schoolsup=no} => {internet=yes}",0.645569620253165,0.855704697986577,1.02736582281063
"755","{schoolsup=no,internet=yes} => {Pstatus=T}",0.658227848101266,0.905923344947735,1.01084667021004
"756","{Pstatus=T,internet=yes} => {schoolsup=no}",0.658227848101266,0.87248322147651,1.00183393163727
"757","{Pstatus=T,schoolsup=no} => {internet=yes}",0.658227848101266,0.838709677419355,1.00696146681047
"758","{schoolsup=no,internet=yes} => {higher=yes}",0.688607594936709,0.947735191637631,0.998281068524971
"759","{higher=yes,internet=yes} => {schoolsup=no}",0.688607594936709,0.869009584664537,0.99784530797236
"760","{schoolsup=no,higher=yes} => {internet=yes}",0.688607594936709,0.836923076923077,1.00481646013561
"761","{schoolsup=no,internet=yes} => {failures=Less}",0.70126582278481,0.965156794425087,1.00590219999448
"762","{failures=Less,internet=yes} => {schoolsup=no}",0.70126582278481,0.873817034700315,1.00336549042623
"763","{failures=Less,schoolsup=no} => {internet=yes}",0.70126582278481,0.839393939393939,1.0077829971447
"764","{school=GP,internet=yes} => {Pstatus=T}",0.673417721518987,0.895622895622896,0.999353230991649
"765","{Pstatus=T,internet=yes} => {school=GP}",0.673417721518987,0.89261744966443,1.01026903328782
"766","{school=GP,Pstatus=T} => {internet=yes}",0.673417721518987,0.855305466237942,1.0268865020182
"767","{school=GP,internet=yes} => {higher=yes}",0.716455696202532,0.952861952861953,1.00368125701459
"768","{higher=yes,internet=yes} => {school=GP}",0.716455696202532,0.904153354632588,1.02332543002829
"769","{school=GP,higher=yes} => {internet=yes}",0.716455696202532,0.852409638554217,1.02340974841616
"770","{school=GP,internet=yes} => {failures=Less}",0.724050632911392,0.962962962962963,1.00361575295612
"771","{failures=Less,internet=yes} => {school=GP}",0.724050632911392,0.902208201892745,1.02112389612503
"772","{school=GP,failures=Less} => {internet=yes}",0.724050632911392,0.853731343283582,1.02499659755932
"773","{Pstatus=T,internet=yes} => {higher=yes}",0.716455696202532,0.949664429530201,1.00031319910515
"774","{higher=yes,internet=yes} => {Pstatus=T}",0.716455696202532,0.904153354632588,1.00887168101659
"775","{Pstatus=T,higher=yes} => {internet=yes}",0.716455696202532,0.844776119402985,1.0142448849975
"776","{Pstatus=T,internet=yes} => {failures=Less}",0.729113924050633,0.966442953020134,1.0072426555223
"777","{failures=Less,internet=yes} => {Pstatus=T}",0.729113924050633,0.908517350157729,1.0137411110517
"778","{Pstatus=T,failures=Less} => {internet=yes}",0.729113924050633,0.847058823529412,1.0169855176113
"779","{higher=yes,internet=yes} => {failures=Less}",0.772151898734177,0.97444089456869,1.01557824104125
"780","{failures=Less,internet=yes} => {higher=yes}",0.772151898734177,0.962145110410095,1.01345951629863
"781","{failures=Less,higher=yes} => {internet=yes}",0.772151898734177,0.835616438356164,1.00324769954615
"782","{school=GP,schoolsup=no} => {Pstatus=T}",0.675949367088608,0.895973154362416,0.99974405642134
"783","{Pstatus=T,schoolsup=no} => {school=GP}",0.675949367088608,0.861290322580645,0.974812829281819
"784","{school=GP,Pstatus=T} => {schoolsup=no}",0.675949367088608,0.858520900321543,0.985801615194795
"785","{school=GP,schoolsup=no} => {higher=yes}",0.713924050632911,0.946308724832215,0.996778523489933
"786","{schoolsup=no,higher=yes} => {school=GP}",0.713924050632911,0.867692307692308,0.982058629050033
"787","{school=GP,higher=yes} => {schoolsup=no}",0.713924050632911,0.849397590361446,0.975325721490614
"788","{school=GP,schoolsup=no} => {failures=Less}",0.724050632911392,0.959731543624161,1.00024791485895
"789","{failures=Less,schoolsup=no} => {school=GP}",0.724050632911392,0.866666666666667,0.980897803247374
"790","{school=GP,failures=Less} => {schoolsup=no}",0.724050632911392,0.853731343283582,0.980301978479695
"791","{Pstatus=T,schoolsup=no} => {higher=yes}",0.739240506329114,0.941935483870968,0.992172043010753
"792","{schoolsup=no,higher=yes} => {Pstatus=T}",0.739240506329114,0.898461538461538,1.00252064319861
"793","{Pstatus=T,higher=yes} => {schoolsup=no}",0.739240506329114,0.871641791044776,1.000867754252
"794","{Pstatus=T,schoolsup=no} => {failures=Less}",0.754430379746835,0.961290322580645,1.00187249978722
"795","{failures=Less,schoolsup=no} => {Pstatus=T}",0.754430379746835,0.903030303030303,1.00761855846602
"796","{Pstatus=T,failures=Less} => {schoolsup=no}",0.754430379746835,0.876470588235294,1.00641244870041
"797","{schoolsup=no,higher=yes} => {failures=Less}",0.8,0.972307692307692,1.01335498274812
"798","{failures=Less,schoolsup=no} => {higher=yes}",0.8,0.957575757575758,1.00864646464646
"799","{failures=Less,higher=yes} => {schoolsup=no}",0.8,0.865753424657534,0.994106403313157
"800","{school=GP,Pstatus=T} => {higher=yes}",0.746835443037975,0.948553054662379,0.99914255091104
"801","{school=GP,higher=yes} => {Pstatus=T}",0.746835443037975,0.88855421686747,0.991465863453815
"802","{Pstatus=T,higher=yes} => {school=GP}",0.746835443037975,0.880597014925373,0.996664243253646
"803","{school=GP,Pstatus=T} => {failures=Less}",0.756962025316456,0.961414790996785,1.00200222280668
"804","{school=GP,failures=Less} => {Pstatus=T}",0.756962025316456,0.892537313432836,0.99591027911291
"805","{Pstatus=T,failures=Less} => {school=GP}",0.756962025316456,0.879411764705882,0.995322770942188
"806","{school=GP,higher=yes} => {failures=Less}",0.820253164556962,0.975903614457831,1.01710271163811
"807","{school=GP,failures=Less} => {higher=yes}",0.820253164556962,0.967164179104478,1.01874626865672
"808","{failures=Less,higher=yes} => {school=GP}",0.820253164556962,0.887671232876712,1.00467087961691
